ID1	ID2
1556	3
1556	98
1556	633
1556	992
1557	176
1557	1533
1557	54
1557	573
1557	636
1558	160
1558	675
1558	1077
1558	1215
1558	438
1559	1086
1559	521
1559	894
1559	1047
1559	283
1560	18
1560	539
1560	30
1560	556
1560	5
1561	253
1561	20
1561	171
1561	893
1561	415
1562	919
1562	237
1562	848
1562	81
1562	482
1563	1282
1563	769
1563	666
1563	5
1563	1104
1564	127
1564	359
1564	883
1564	1334
1564	203
1565	455
1565	911
1565	649
1565	1351
1565	52
1566	750
1566	1261
1566	154
1566	160
1566	411
1567	12
1567	72
1567	953
1567	2
1567	5
1568	25
1568	399
1568	1538
1568	284
1568	188
1569	2
1569	11
1569	158
1569	191
1569	41
1570	6
1570	24
1570	35
1570	530
1570	600
1571	7
1571	558
1571	28
1571	426
1571	1493
1572	27
1572	58
1572	475
1572	905
1572	150
1573	7
1573	46
1573	488
1573	541
1573	26
1574	836
1574	1111
1574	1558
1574	463
1574	492
1575	5
1575	330
1575	139
1575	479
1575	86
1576	16
1576	554
1576	919
1576	993
1576	3
1577	28
1577	227
1577	55
1577	460
1577	696
1578	178
1578	1489
1578	52
1578	1062
1578	79
1579	56
1579	787
1579	147
1579	8
1579	28
1580	55
1580	324
1580	385
1580	804
1580	180
1581	514
1581	25
1581	1238
1581	134
1581	1177
1582	587
1582	851
1582	17
1582	619
1582	745
1583	36
1583	979
1583	138
1583	409
1583	1199
1584	1
1584	4
1584	86
1584	3
1584	8
1585	192
1585	220
1585	37
1585	47
1585	754
1586	120
1586	488
1586	112
1586	159
1586	205
1587	2
1587	10
1587	287
1587	793
1587	455
1588	495
1588	1413
1588	70
1588	1193
1588	357
1589	22
1589	300
1589	197
1589	425
1589	1401
1590	64
1590	67
1590	681
1590	887
1590	495
1591	255
1591	373
1591	926
1591	668
1591	1566
1592	3
1592	437
1592	887
1592	366
1592	1246
1593	13
1593	160
1593	654
1593	776
1593	83
1594	662
1594	1192
1594	7
1594	168
1594	296
1595	1072
1595	1297
1595	426
1595	920
1595	1
1596	7
1596	296
1596	368
1596	373
1596	84
1597	224
1597	735
1597	953
1597	1158
1597	34
1598	10
1598	133
1598	687
1598	1123
1598	226
1599	211
1599	4
1599	1430
1599	180
1599	1156
1600	118
1600	250
1600	488
1600	1587
1600	159
1601	85
1601	52
1601	700
1601	1437
1601	1330
1602	207
1602	648
1602	498
1602	5
1602	127
1603	777
1603	1588
1603	16
1603	136
1603	171
1604	40
1604	382
1604	428
1604	1031
1604	43
1605	90
1605	587
1605	150
1605	7
1605	398
1606	122
1606	549
1606	1282
1606	668
1606	1042
1607	376
1607	1256
1607	556
1607	1134
1607	65
1608	67
1608	160
1608	344
1608	98
1608	148
1609	147
1609	330
1609	41
1609	72
1609	1604
1610	1064
1610	1137
1610	613
1610	642
1610	813
1611	1311
1611	1502
1611	530
1611	52
1611	147
1612	109
1612	616
1612	731
1612	1117
1612	110
1613	42
1613	324
1613	590
1613	254
1613	6
1614	1
1614	184
1614	267
1614	657
1614	108
1615	10
1615	181
1615	378
1615	154
1615	1004
1616	34
1616	18
1616	28
1616	1314
1616	236
1617	71
1617	199
1617	5
1617	832
1617	978
1618	28
1618	420
1618	803
1618	1317
1618	10
1619	300
1619	565
1619	933
1619	82
1619	967
1620	32
1620	91
1620	182
1620	405
1620	1446
1621	970
1621	486
1621	763
1621	879
1621	8
1622	1
1622	244
1622	799
1622	472
1622	149
1623	76
1623	584
1623	907
1623	1192
1623	286
1624	1490
1624	266
1624	1416
1624	346
1624	904
1625	5
1625	7
1625	18
1625	141
1625	535
1626	247
1626	392
1626	1272
1626	353
1626	742
1627	97
1627	32
1627	114
1627	298
1627	54
1628	26
1628	283
1628	420
1628	945
1628	1057
1629	46
1629	933
1629	1185
1629	528
1629	5
1630	168
1630	4
1630	87
1630	557
1630	582
1631	529
1631	387
1631	436
1631	595
1631	1356
1632	786
1632	221
1632	378
1632	174
1632	288
1633	730
1633	7
1633	12
1633	29
1633	44
1634	312
1634	1571
1634	112
1634	119
1634	31
1635	998
1635	1028
1635	36
1635	91
1635	678
1636	1029
1636	1156
1636	1494
1636	72
1636	142
1637	40
1637	412
1637	670
1637	103
1637	429
1638	1039
1638	1283
1638	11
1638	64
1638	605
1639	242
1639	797
1639	36
1639	459
1639	1163
1640	12
1640	326
1640	671
1640	400
1640	41
1641	177
1641	15
1641	18
1641	193
1641	239
1642	6
1642	347
1642	1072
1642	1253
1642	7
1643	136
1643	11
1643	1028
1643	86
1643	845
1644	801
1644	45
1644	212
1644	1060
1644	553
1645	67
1645	114
1645	1277
1645	335
1645	52
1646	422
1646	1091
1646	1344
1646	2
1646	463
1647	15
1647	42
1647	7
1647	36
1647	135
1648	180
1648	285
1648	962
1648	1350
1648	35
1649	12
1649	403
1649	292
1649	666
1649	815
1650	5
1650	20
1650	244
1650	856
1650	642
1651	2
1651	33
1651	194
1651	437
1651	5
1652	102
1652	771
1652	1440
1652	10
1652	28
1653	286
1653	223
1653	237
1653	674
1653	682
1654	305
1654	895
1654	1022
1654	3
1654	23
1655	26
1655	466
1655	868
1655	109
1655	600
1656	237
1656	853
1656	219
1656	383
1656	322
1657	5
1657	434
1657	262
1657	181
1657	675
1658	1282
1658	63
1658	336
1658	300
1658	49
1659	721
1659	1376
1659	612
1659	188
1659	276
1660	5
1660	12
1660	8
1660	610
1660	1097
1661	1223
1661	75
1661	663
1661	1182
1661	205
1662	3
1662	109
1662	623
1662	996
1662	1521
1663	185
1663	1483
1663	747
1663	1510
1663	106
1664	840
1664	937
1664	1204
1664	632
1664	1074
1665	1427
1665	446
1665	1347
1665	105
1665	16
1666	98
1666	336
1666	134
1666	1130
1666	1411
1667	5
1667	136
1667	458
1667	911
1667	25
1668	2
1668	29
1668	713
1668	104
1668	824
1669	35
1669	146
1669	6
1669	39
1669	905
1670	908
1670	488
1670	692
1670	1433
1670	216
1671	1367
1671	1463
1671	4
1671	93
1671	175
1672	126
1672	1102
1672	1172
1672	1543
1672	26
1673	593
1673	1242
1673	47
1673	396
1673	411
1674	285
1674	689
1674	716
1674	1169
1674	1384
1675	458
1675	8
1675	184
1675	305
1675	1200
1676	226
1676	312
1676	926
1676	219
1676	684
1677	670
1677	62
1677	150
1677	447
1677	14
1678	238
1678	699
1678	20
1678	40
1678	1624
1679	17
1679	119
1679	306
1679	1189
1679	1561
1680	3
1680	72
1680	177
1680	749
1680	1208
1681	311
1681	563
1681	20
1681	429
1681	455
1682	572
1682	594
1682	564
1682	887
1682	278
1683	93
1683	167
1683	1545
1683	27
1683	305
1684	371
1684	918
1684	7
1684	82
1684	748
1685	370
1685	31
1685	43
1685	45
1685	233
1686	78
1686	247
1686	458
1686	874
1686	928
1687	7
1687	227
1687	556
1687	1225
1687	43
1688	771
1688	25
1688	130
1688	466
1688	877
1689	1052
1689	412
1689	1062
1689	110
1689	124
1690	265
1690	430
1690	694
1690	62
1690	208
1691	5
1691	116
1691	118
1691	216
1691	234
1692	13
1692	736
1692	1209
1692	852
1692	1033
1693	1060
1693	6
1693	879
1693	928
1693	1393
1694	1306
1694	12
1694	188
1694	8
1694	14
1695	221
1695	222
1695	436
1695	513
1695	541
1696	202
1696	1192
1696	1311
1696	942
1696	1103
1697	14
1697	8
1697	156
1697	361
1697	802
1698	2
1698	5
1698	14
1698	251
1698	18
1699	6
1699	15
1699	12
1699	165
1699	679
1700	189
1700	93
1700	202
1700	859
1700	1325
1701	115
1701	197
1701	1073
1701	47
1701	195
1702	2
1702	44
1702	786
1702	246
1702	1137
1703	1155
1703	15
1703	1199
1703	18
1703	435
1704	7
1704	359
1704	23
1704	349
1704	393
1705	11
1705	299
1705	165
1705	36
1705	170
1706	86
1706	187
1706	223
1706	990
1706	1091
1707	2
1707	5
1707	1658
1707	455
1707	1610
1708	20
1708	223
1708	271
1708	602
1708	1304
1709	22
1709	85
1709	657
1709	1214
1709	2
1710	414
1710	27
1710	93
1710	361
1710	108
1711	15
1711	60
1711	174
1711	388
1711	393
1712	1205
1712	7
1712	562
1712	1396
1712	1710
1713	115
1713	119
1713	754
1713	1237
1713	7
1714	33
1714	839
1714	1194
1714	1331
1714	183
1715	54
1715	245
1715	419
1715	945
1715	376
1716	1
1716	288
1716	56
1716	269
1716	338
1717	267
1717	343
1717	6
1717	214
1717	708
1718	33
1718	46
1718	365
1718	378
1718	110
1719	642
1719	102
1719	1591
1719	119
1719	1186
1720	1057
1720	1239
1720	1696
1720	14
1720	16
1721	109
1721	211
1721	113
1721	668
1721	832
1722	54
1722	346
1722	391
1722	447
1722	1318
1723	276
1723	303
1723	112
1723	956
1723	20
1724	159
1724	959
1724	1421
1724	100
1724	221
1725	11
1725	779
1725	1150
1725	1278
1725	39
1726	18
1726	1046
1726	253
1726	779
1726	1631
1727	5
1727	859
1727	1102
1727	1260
1727	1407
1728	15
1728	1165
1728	45
1728	322
1728	363
1729	1354
1729	92
1729	220
1729	136
1729	1396
1730	18
1730	317
1730	1175
1730	361
1730	465
1731	112
1731	7
1731	11
1731	755
1731	513
1732	991
1732	3
1732	656
1732	1346
1732	387
1733	48
1733	1575
1733	91
1733	592
1733	1242
1734	12
1734	688
1734	85
1734	249
1734	653
1735	150
1735	1246
1735	1506
1735	1178
1735	860
1736	764
1736	124
1736	863
1736	1674
1736	729
1737	150
1737	172
1737	322
1737	582
1737	15
1738	48
1738	270
1738	1289
1738	851
1738	1576
1739	99
1739	207
1739	755
1739	1736
1739	22
1740	47
1740	333
1740	555
1740	2
1740	124
1741	128
1741	592
1741	742
1741	64
1741	797
1742	224
1742	13
1742	245
1742	247
1742	2
1743	631
1743	1326
1743	280
1743	483
1743	1177
1744	11
1744	992
1744	1290
1744	444
1744	1142
1745	46
1745	781
1745	1062
1745	1336
1745	687
1746	694
1746	908
1746	1548
1746	493
1746	3
1747	1654
1747	380
1747	20
1747	232
1747	870
1748	10
1748	28
1748	270
1748	86
1748	637
1749	180
1749	351
1749	892
1749	5
1749	215
1750	6
1750	275
1750	363
1750	838
1750	852
1751	187
1751	28
1751	1002
1751	20
1751	519
1752	128
1752	421
1752	1025
1752	1076
1752	68
1753	67
1753	612
1753	986
1753	1028
1753	1513
1754	4
1754	180
1754	1019
1754	3
1754	176
1755	17
1755	1148
1755	1616
1755	1661
1755	677
1756	1223
1756	1681
1756	243
1756	453
1756	25
1757	376
1757	1040
1757	1231
1757	263
1757	712
1758	107
1758	1735
1758	1387
1758	43
1758	502
1759	266
1759	535
1759	574
1759	717
1759	1
1760	1337
1760	42
1760	124
1760	140
1760	399
1761	665
1761	1721
1761	359
1761	600
1761	2
1762	42
1762	48
1762	61
1762	105
1762	168
1763	197
1763	58
1763	787
1763	5
1763	115
1764	51
1764	319
1764	879
1764	154
1764	20
1765	70
1765	329
1765	343
1765	861
1765	1606
1766	4
1766	1054
1766	1224
1766	1
1766	10
1767	16
1767	94
1767	258
1767	613
1767	3
1768	717
1768	1076
1768	1046
1768	273
1768	182
1769	493
1769	1099
1769	35
1769	175
1769	1044
1770	10
1770	68
1770	128
1770	309
1770	1330
1771	16
1771	131
1771	929
1771	7
1771	335
1772	490
1772	227
1772	578
1772	1746
1772	51
1773	1063
1773	3
1773	450
1773	553
1773	852
1774	12
1774	1511
1774	17
1774	227
1774	1153
1775	1277
1775	1285
1775	1512
1775	370
1775	428
1776	51
1776	1319
1776	118
1776	1212
1776	1576
1777	5
1777	450
1777	617
1777	100
1777	227
1778	23
1778	854
1778	58
1778	1528
1778	764
1779	565
1779	1058
1779	1137
1779	7
1779	533
1780	3
1780	5
1780	457
1780	20
1780	67
1781	2
1781	1480
1781	1214
1781	3
1781	855
1782	440
1782	269
1782	151
1782	773
1782	778
1783	106
1783	1090
1783	150
1783	365
1783	530
1784	465
1784	591
1784	1215
1784	152
1784	1600
1785	1568
1785	1236
1785	1
1785	168
1785	245
1786	79
1786	443
1786	888
1786	1746
1786	48
1787	1017
1787	1
1787	250
1787	1094
1787	23
1788	5
1788	1062
1788	274
1788	550
1788	18
1789	5
1789	17
1789	82
1789	1633
1789	76
1790	195
1790	757
1790	1200
1790	46
1790	49
1791	61
1791	220
1791	913
1791	46
1791	119
1792	4
1792	580
1792	806
1792	1008
1792	46
1793	592
1793	441
1793	1240
1793	1448
1793	228
1794	542
1794	112
1794	294
1794	392
1794	27
1795	23
1795	209
1795	267
1795	10
1795	20
1796	7
1796	692
1796	312
1796	1296
1796	5
1797	2
1797	430
1797	1039
1797	5
1797	47
1798	71
1798	247
1798	335
1798	694
1798	995
1799	384
1799	5
1799	706
1799	46
1799	276
1800	37
1800	85
1800	440
1800	1081
1800	13
1801	41
1801	2
1801	87
1801	180
1801	474
1802	1587
1802	410
1802	678
1802	1797
1802	5
1803	309
1803	1444
1803	2
1803	14
1803	48
1804	1288
1804	158
1804	1101
1804	380
1804	1700
1805	42
1805	296
1805	245
1805	221
1805	81
1806	1
1806	15
1806	58
1806	797
1806	992
1807	116
1807	493
1807	657
1807	2
1807	5
1808	215
1808	660
1808	1251
1808	18
1808	33
1809	706
1809	1072
1809	1282
1809	1703
1809	267
1810	1317
1810	107
1810	1169
1810	151
1810	227
1811	1
1811	1011
1811	1803
1811	211
1811	574
1812	102
1812	784
1812	958
1812	1370
1812	326
1813	86
1813	221
1813	1134
1813	36
1813	465
1814	484
1814	609
1814	917
1814	1557
1814	1648
1815	1191
1815	307
1815	414
1815	1053
1815	6
1816	2
1816	5
1816	998
1816	1242
1816	7
1817	469
1817	1071
1817	1277
1817	221
1817	587
1818	86
1818	148
1818	958
1818	67
1818	749
1819	366
1819	397
1819	382
1819	514
1819	576
1820	247
1820	625
1820	299
1820	1567
1820	425
1821	454
1821	683
1821	547
1821	1231
1821	506
1822	176
1822	460
1822	643
1822	136
1822	360
1823	26
1823	63
1823	1502
1823	679
1823	66
1824	1154
1824	938
1824	1318
1824	23
1824	51
1825	707
1825	98
1825	438
1825	603
1825	569
1826	3
1826	6
1826	221
1826	233
1826	407
1827	95
1827	447
1827	593
1827	692
1827	1089
1828	303
1828	632
1828	4
1828	119
1828	311
1829	12
1829	172
1829	396
1829	1205
1829	1220
1830	96
1830	117
1830	389
1830	7
1830	5
1831	438
1831	453
1831	1
1831	35
1831	211
1832	1711
1832	999
1832	1527
1832	347
1832	486
1833	321
1833	414
1833	234
1833	1044
1833	1143
1834	4
1834	563
1834	622
1834	125
1834	17
1835	3
1835	62
1835	176
1835	507
1835	1148
1836	34
1836	247
1836	475
1836	619
1836	854
1837	95
1837	336
1837	623
1837	1179
1837	1273
1838	190
1838	750
1838	213
1838	1736
1838	1739
1839	5
1839	7
1839	560
1839	1282
1839	270
1840	381
1840	14
1840	860
1840	265
1840	448
1841	26
1841	55
1841	675
1841	805
1841	44
1842	1091
1842	1299
1842	67
1842	86
1842	139
1843	180
1843	254
1843	843
1843	1218
1843	96
1844	159
1844	1636
1844	64
1844	41
1844	884
1845	153
1845	297
1845	447
1845	1061
1845	1318
1846	86
1846	170
1846	268
1846	1029
1846	29
1847	480
1847	1175
1847	331
1847	396
1847	643
1848	40
1848	721
1848	1370
1848	189
1848	671
1849	1037
1849	1
1849	1280
1849	1661
1849	20
1850	85
1850	336
1850	1486
1850	5
1850	30
1851	27
1851	14
1851	92
1851	433
1851	46
1852	856
1852	937
1852	2
1852	64
1852	5
1853	247
1853	272
1853	492
1853	3
1853	108
1854	278
1854	1607
1854	1177
1854	134
1854	506
1855	194
1855	5
1855	47
1855	114
1855	523
1856	578
1856	338
1856	682
1856	255
1856	1317
1857	395
1857	7
1857	1303
1857	1512
1857	1650
1858	85
1858	1084
1858	510
1858	430
1858	701
1859	40
1859	46
1859	1705
1859	9
1859	789
1860	600
1860	1079
1860	1650
1860	46
1860	151
1861	825
1861	15
1861	407
1861	7
1861	185
1862	188
1862	481
1862	563
1862	28
1862	801
1863	127
1863	1102
1863	135
1863	1444
1863	1710
1864	1137
1864	18
1864	91
1864	358
1864	206
1865	54
1865	592
1865	1444
1865	609
1865	1192
1866	6
1866	26
1866	641
1866	936
1866	1724
1867	40
1867	1445
1867	386
1867	692
1867	150
1868	1195
1868	504
1868	600
1868	1536
1868	919
1869	119
1869	454
1869	836
1869	12
1869	206
1870	67
1870	197
1870	1157
1870	1663
1870	1691
1871	6
1871	12
1871	488
1871	1032
1871	1193
1872	7
1872	91
1872	596
1872	692
1872	1317
1873	29
1873	223
1873	745
1873	718
1873	14
1874	1265
1874	46
1874	350
1874	837
1874	45
1875	323
1875	376
1875	65
1875	67
1875	128
1876	258
1876	1271
1876	3
1876	29
1876	419
1877	465
1877	988
1877	502
1877	983
1877	3
1878	25
1878	34
1878	1350
1878	3
1878	837
1879	401
1879	847
1879	119
1879	820
1879	35
1880	3
1880	677
1880	15
1880	1682
1880	60
1881	181
1881	1186
1881	1779
1881	315
1881	1698
1882	83
1882	572
1882	1023
1882	14
1882	15
1883	276
1883	731
1883	1224
1883	2
1883	224
1884	181
1884	871
1884	209
1884	18
1884	514
1885	1002
1885	1597
1885	28
1885	627
1885	155
1886	378
1886	1416
1886	257
1886	374
1886	468
1887	2
1887	197
1887	517
1887	827
1887	1157
1888	1191
1888	1567
1888	140
1888	272
1888	436
1889	1722
1889	147
1889	840
1889	924
1889	35
1890	890
1890	320
1890	574
1890	1448
1890	1464
1891	531
1891	1882
1891	309
1891	342
1891	345
1892	845
1892	102
1892	678
1892	34
1892	421
1893	12
1893	79
1893	771
1893	20
1893	299
1894	26
1894	51
1894	322
1894	898
1894	1109
1895	28
1895	68
1895	799
1895	504
1895	562
1896	346
1896	2
1896	924
1896	4
1896	23
1897	3
1897	12
1897	124
1897	410
1897	6
1898	117
1898	20
1898	617
1898	1368
1898	26
1899	447
1899	1282
1899	10
1899	126
1899	449
1900	1443
1900	237
1900	6
1900	416
1900	1364
1901	83
1901	997
1901	1322
1901	774
1901	514
1902	877
1902	90
1902	261
1902	598
1902	1129
1903	1575
1903	236
1903	317
1903	469
1903	1229
1904	754
1904	630
1904	3
1904	1612
1904	1806
1905	352
1905	960
1905	467
1905	400
1905	36
1906	5
1906	679
1906	1873
1906	98
1906	236
1907	14
1907	82
1907	561
1907	29
1907	177
1908	83
1908	133
1908	156
1908	71
1908	791
1909	40
1909	146
1909	347
1909	356
1909	1623
1910	143
1910	330
1910	570
1910	209
1910	635
1911	54
1911	1323
1911	384
1911	660
1911	112
1912	887
1912	1726
1912	776
1912	1010
1912	26
1913	912
1913	1267
1913	1
1913	684
1913	1176
1914	560
1914	735
1914	1527
1914	1163
1914	1561
1915	45
1915	155
1915	293
1915	104
1915	957
1916	1385
1916	7
1916	305
1916	512
1916	86
1917	33
1917	776
1917	626
1917	408
1917	643
1918	1317
1918	1393
1918	1402
1918	230
1918	583
1919	182
1919	1323
1919	1535
1919	2
1919	648
1920	145
1920	934
1920	1904
1920	181
1920	955
1921	895
1921	1075
1921	36
1921	482
1921	1066
1922	488
1922	70
1922	134
1922	366
1922	712
1923	561
1923	182
1923	668
1923	1822
1923	74
1924	64
1924	1255
1924	5
1924	41
1924	1331
1925	15
1925	151
1925	625
1925	878
1925	851
1926	529
1926	1106
1926	27
1926	411
1926	1716
1927	182
1927	15
1927	46
1927	692
1927	49
1928	1199
1928	221
1928	6
1928	620
1928	8
1929	1581
1929	2
1929	407
1929	1613
1929	15
1930	280
1930	1668
1930	305
1930	1509
1930	3
1931	159
1931	657
1931	1252
1931	22
1931	110
1932	147
1932	161
1932	836
1932	633
1932	5
1933	1390
1933	42
1933	597
1933	1467
1933	1631
1934	362
1934	1752
1934	2
1934	1251
1934	1865
1935	13
1935	735
1935	1745
1935	72
1935	157
1936	392
1936	327
1936	840
1936	877
1936	1645
1937	270
1937	976
1937	3
1937	44
1937	466
1938	18
1938	1740
1938	31
1938	83
1938	1009
1939	32
1939	668
1939	1843
1939	1104
1939	44
1940	160
1940	1275
1940	688
1940	14
1940	1089
1941	527
1941	977
1941	1547
1941	1800
1941	323
1942	510
1942	1850
1942	475
1942	901
1942	1411
1943	543
1943	1526
1943	13
1943	212
1943	343
1944	282
1944	150
1944	220
1944	718
1944	853
1945	15
1945	29
1945	155
1945	465
1945	504
1946	10
1946	86
1946	30
1946	515
1946	17
1947	1769
1947	1657
1947	1218
1947	4
1947	1495
1948	995
1948	1160
1948	322
1948	549
1948	577
1949	1070
1949	5
1949	124
1949	364
1949	440
1950	249
1950	913
1950	1206
1950	1710
1950	359
1951	1237
1951	255
1951	1266
1951	486
1951	12
1952	171
1952	716
1952	43
1952	888
1952	1099
1953	362
1953	1907
1953	3
1953	298
1953	1010
1954	5
1954	18
1954	1877
1954	48
1954	103
1955	11
1955	183
1955	1269
1955	24
1955	8
1956	296
1956	7
1956	575
1956	928
1956	936
1957	543
1957	62
1957	27
1957	297
1957	1078
1958	12
1958	1128
1958	708
1958	1218
1958	128
1959	12
1959	127
1959	1022
1959	218
1959	1274
1960	135
1960	582
1960	647
1960	4
1960	22
1961	151
1961	689
1961	1498
1961	5
1961	6
1962	1
1962	651
1962	1250
1962	224
1962	837
1963	64
1963	84
1963	545
1963	1343
1963	29
1964	719
1964	91
1964	563
1964	1963
1964	61
1965	1764
1965	40
1965	352
1965	609
1965	47
1966	178
1966	493
1966	1859
1966	64
1966	329
1967	555
1967	168
1967	1397
1967	288
1967	191
1968	72
1968	337
1968	557
1968	1148
1968	1413
1969	507
1969	11
1969	27
1969	868
1969	1600
1970	44
1970	187
1970	892
1970	98
1970	140
1971	585
1971	630
1971	137
1971	770
1971	50
1972	12
1972	16
1972	46
1972	102
1972	121
1973	354
1973	1199
1973	913
1973	1329
1973	1842
1974	11
1974	29
1974	223
1974	893
1974	942
1975	4
1975	8
1975	224
1975	275
1975	563
1976	5
1976	294
1976	335
1976	1341
1976	64
1977	1191
1977	1744
1977	1843
1977	32
1977	34
1978	225
1978	342
1978	419
1978	640
1978	57
1979	445
1979	1063
1979	1657
1979	3
1979	945
1980	384
1980	23
1980	1066
1980	5
1980	113
1981	645
1981	1365
1981	20
1981	1406
1981	756
1982	976
1982	1912
1982	10
1982	514
1982	1358
1983	123
1983	477
1983	1151
1983	275
1983	855
1984	22
1984	1201
1984	61
1984	1789
1984	359
1985	120
1985	1530
1985	1458
1985	1154
1985	1588
1986	400
1986	435
1986	1292
1986	361
1986	1683
1987	1213
1987	1112
1987	1121
1987	187
1987	212
1988	51
1988	56
1988	171
1988	281
1988	712
1989	7
1989	341
1989	594
1989	18
1989	120
1990	1749
1990	1613
1990	46
1990	187
1990	356
1991	207
1991	530
1991	724
1991	1291
1991	483
1992	675
1992	13
1992	1104
1992	1142
1992	1269
1993	12
1993	46
1993	119
1993	361
1993	1247
1994	330
1994	248
1994	263
1994	1824
1994	16
1995	1016
1995	1317
1995	403
1995	46
1995	237
1996	618
1996	1554
1996	288
1996	2
1996	149
1997	1
1997	541
1997	68
1997	714
1997	4
1998	119
1998	1305
1998	1724
1998	323
1998	578
1999	87
1999	291
1999	397
1999	1532
1999	1766
2000	262
2000	295
2000	484
2000	665
2000	1012
2001	401
2001	92
2001	220
2001	504
2001	578
2002	346
2002	1005
2002	1499
2002	880
2002	25
2003	1537
2003	216
2003	1910
2003	90
2003	1621
2004	20
2004	93
2004	58
2004	60
2004	559
2005	5
2005	30
2005	45
2005	20
2005	789
2006	338
2006	665
2006	1176
2006	298
2006	71
2007	251
2007	1808
2007	1841
2007	36
2007	52
2008	2
2008	1040
2008	1618
2008	1651
2008	14
2009	246
2009	758
2009	1317
2009	1725
2009	376
2010	261
2010	1614
2010	41
2010	895
2010	22
2011	152
2011	1332
2011	3
2011	181
2011	520
2012	118
2012	1
2012	237
2012	412
2012	1894
2013	28
2013	8
2013	14
2013	522
2013	7
2014	11
2014	15
2014	92
2014	116
2014	870
2015	201
2015	448
2015	606
2015	1318
2015	122
2016	513
2016	1714
2016	1721
2016	324
2016	1036
2017	5
2017	348
2017	1737
2017	40
2017	712
2018	880
2018	1779
2018	2001
2018	5
2018	127
2019	11
2019	267
2019	366
2019	15
2019	105
2020	47
2020	75
2020	1170
2020	1274
2020	401
2021	18
2021	20
2021	213
2021	488
2021	1845
2022	51
2022	614
2022	891
2022	1504
2022	221
2023	270
2023	832
2023	1127
2023	1238
2023	465
2024	44
2024	298
2024	15
2024	1908
2024	64
2025	1
2025	56
2025	91
2025	147
2025	7
2026	69
2026	248
2026	1045
2026	1042
2026	62
2027	244
2027	1151
2027	1486
2027	12
2027	87
2028	106
2028	98
2028	1121
2028	1573
2029	679
2029	1035
2029	35
2029	1844
2029	136
2030	136
2030	1297
2030	718
2030	1681
2030	2
2031	702
2031	933
2031	370
2031	435
2031	1864
2032	7
2032	61
2032	1848
2032	550
2032	26
2033	1223
2033	1732
2033	23
2033	26
2033	287
2034	284
2034	1688
2034	746
2034	1566
2034	871
2035	1211
2035	24
2035	28
2035	255
2035	414
2036	361
2036	737
2036	1316
2036	528
2036	703
2037	563
2037	110
2037	1075
2037	20
2037	41
2038	1843
2038	41
2038	530
2038	5
2038	545
2039	211
2039	261
2039	1673
2039	36
2039	45
2040	78
2040	586
2040	2
2040	422
2040	378
2041	211
2041	614
2041	1278
2041	11
2041	140
2042	831
2042	36
2042	1899
2042	703
2042	707
2043	1080
2043	75
2043	421
2043	4
2043	7
2044	494
2044	800
2044	15
2044	26
2044	46
2045	77
2045	721
2045	1063
2045	502
2045	656
2046	10
2046	253
2046	184
2046	1316
2046	1536
2047	1312
2047	59
2047	667
2047	640
2047	1435
2048	50
2048	329
2048	1411
2048	393
2048	933
2049	71
2049	176
2049	607
2049	757
2049	1051
2050	638
2050	341
2050	789
2050	35
2050	18
2051	922
2051	1114
2051	407
2051	266
2051	800
2052	134
2052	218
2052	393
2052	338
2052	983
2053	1304
2053	173
2053	451
2053	119
2053	319
2054	1
2054	48
2054	217
2054	1410
2054	45
2055	10
2055	208
2055	240
2055	1116
2055	1412
2056	34
2056	586
2056	2
2056	1104
2056	1771
2057	561
2057	108
2057	274
2057	318
2057	12
2058	5
2058	409
2058	666
2058	750
2058	844
2059	574
2059	1249
2059	1464
2059	222
2059	612
2060	90
2060	634
2060	969
2060	1573
2060	1922
2061	335
2061	440
2061	73
2061	183
2061	370
2062	643
2062	123
2062	20
2062	32
2062	53
2063	34
2063	88
2063	449
2063	394
2063	397
2064	1178
2064	406
2064	607
2064	1276
2064	227
2065	16
2065	20
2065	117
2065	182
2065	1810
2066	252
2066	1916
2066	622
2066	1666
2066	214
2067	473
2067	2
2067	13
2067	18
2067	112
2068	671
2068	15
2068	110
2068	564
2068	700
2069	36
2069	120
2069	1425
2069	1445
2069	95
2070	16
2070	383
2070	102
2070	1016
2070	13
2071	554
2071	1683
2071	15
2071	294
2071	993
2072	12
2072	986
2072	1523
2072	1843
2072	361
2073	71
2073	190
2073	669
2073	18
2073	436
2074	426
2074	522
2074	1798
2074	30
2074	1395
2075	915
2075	1680
2075	2056
2075	332
2075	699
2076	100
2076	361
2076	1669
2076	632
2076	467
2077	855
2077	1062
2077	5
2077	103
2077	4
2078	76
2078	558
2078	560
2078	759
2078	1635
2079	98
2079	129
2079	346
2079	502
2079	25
2080	380
2080	548
2080	30
2080	961
2080	1206
2081	30
2081	492
2081	633
2081	803
2081	1003
2082	302
2082	1448
2082	346
2082	1079
2082	453
2083	11
2083	51
2083	400
2083	1485
2083	1854
2084	600
2084	235
2084	50
2084	531
2084	1536
2085	4
2085	32
2085	451
2085	715
2085	35
2086	407
2086	1282
2086	157
2086	278
2086	743
2087	2079
2087	232
2087	723
2087	1813
2087	1861
2088	1177
2088	1
2088	17
2088	127
2089	16
2089	43
2089	156
2089	6
2089	1199
2090	985
2090	2044
2090	1000
2090	3
2090	469
2091	16
2091	725
2091	11
2091	285
2091	1764
2092	209
2092	223
2092	1132
2092	35
2092	518
2093	11
2093	447
2093	836
